"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.1200, 100000000, 0.0010, 0, 0.1200, N='30', eps='0.1', freq='10', iter='5', rad='1', step='1.0'
1.8874, 1.767377, 20.8150, 0, 0.1200, N='30', eps='0.1', freq='10', iter='5', rad='1', step='1.0'
378.2694, 1.462078, 598.1217, 11, 0.1700, N='10', eps='0.1', freq='10', iter='5', rad='1', step='1.0'
379.8860, 1.5393435, 619.6674, 11, 0.1700, N='10', eps='0.1', freq='10', iter='5', rad='1', step='1.0'
913.2646, 1.4150715, 1483.7442, 28, 0.2100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
914.6414, 1.4023146666666666, 1503.3977, 28, 0.2100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
916.1459, 1.42785875, 1522.8753, 28, 0.2100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
917.3864, 1.390378, 1542.2748, 28, 0.2100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
918.7522, 1.3862825, 1561.9168, 28, 0.2100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
978.7622, 86.90397071428572, 1640.4943, 28, 0.2200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1038.7622, 151.04098687500002, 1718.1940, 28, 0.2200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1040.1065, 134.40691144444446, 1737.6220, 28, 0.2300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1041.8447, 121.1400357, 1757.8100, 28, 0.2300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1044.8667, 110.40203372727272, 1779.2793, 28, 0.2300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1104.8767, 151.20270591666667, 1858.6383, 28, 0.2400, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1106.2945, 139.68002661538463, 1878.4317, 28, 0.2500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1120.3129, 130.70348, 1910.7210, 28, 0.2600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1121.7296, 122.0843602, 1929.0607, 28, 0.2600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1125.7464, 114.70513625000001, 1952.5741, 28, 0.2600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1185.7464, 143.25248705882353, 2030.9101, 28, 0.2600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1245.7464, 168.62786087949448, 2108.0754, 28, 0.2600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
1247.2533, 159.83149772794212, 2128.8447, 28, 0.2700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2067.5103, 151.932771341545, 3557.4476, 28, 0.3600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2068.8771, 144.7624842776619, 3576.8894, 28, 0.3700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2128.8771, 165.45510317413184, 3655.2057, 28, 0.3700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2157.8789, 159.52235473177828, 3702.6412, 28, 0.3700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2217.8789, 177.87559411795417, 3780.0245, 28, 0.3700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2277.8889, 194.760574353236, 3858.0750, 28, 0.3800, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2337.8989, 210.34670995503464, 3937.4947, 28, 0.3900, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2397.9089, 224.77831699373706, 4015.9970, 28, 0.4000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2399.2736, 216.79925667253218, 4035.7762, 28, 0.4000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2402.4182, 209.43151164934142, 4057.7446, 28, 0.4100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2462.4182, 222.45079792769673, 4135.7820, 28, 0.4100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2522.4182, 234.63013025260975, 4214.0543, 28, 0.4100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2524.3435, 227.3581022447157, 4236.2853, 28, 0.4100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2526.9260, 220.5464188736637, 4256.9835, 28, 0.4200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2528.4357, 214.1038672009089, 4276.5510, 28, 0.4300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2530.2108, 208.03733316659722, 4296.6016, 28, 0.4300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2536.5143, 202.43333643974728, 4321.3966, 28, 0.4400, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2538.0099, 197.0023169954298, 4341.5319, 28, 0.4500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2546.0522, 192.02968457449745, 4367.9745, 28, 0.4500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2581.9200, 188.02553338027954, 4421.1277, 28, 0.4500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2641.9400, 198.32514754577258, 4500.5591, 28, 0.4700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2645.3244, 193.5704961178269, 4522.1923, 28, 0.4700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2649.2532, 189.0552164959739, 4544.5062, 28, 0.4700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2650.5197, 184.6878039495559, 4564.3102, 28, 0.4800, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2652.7798, 180.54149445070234, 4584.9729, 28, 0.4900, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2712.7798, 189.86300109278451, 4663.2881, 28, 0.4900, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2714.2476, 185.7672359168544, 4682.9352, 28, 0.5000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2715.6294, 181.84392881224045, 4702.2759, 28, 0.5100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
2715.6294, 181.84392881224045, 4702.2783, 28, 0.5100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
3963.1155, 190.55572404531878, 6989.8320, 28, 0.6800, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
3988.1212, 187.17674241174086, 7032.0685, 28, 0.7000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4048.1212, 195.43340956350602, 7111.5678, 28, 0.7000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4049.7728, 191.63357155245689, 7131.4093, 28, 0.7100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4109.7728, 199.48677402260194, 7209.7108, 28, 0.7100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4111.2141, 195.75006543726982, 7229.6503, 28, 0.7100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4171.2241, 203.23636237361666, 7307.6197, 28, 0.7200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4186.7765, 199.8235642395509, 7341.6382, 28, 0.7400, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4246.7965, 206.9695738067018, 7419.7817, 28, 0.7600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4248.2388, 203.3638318451807, 7439.8275, 28, 0.7600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4249.6828, 199.88228307198793, 7459.1701, 28, 0.7700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4309.6828, 206.66394098602203, 7537.7350, 28, 0.7700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4312.4871, 203.26627945292165, 7558.8978, 28, 0.7700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4372.5171, 209.77027651107048, 7636.0230, 28, 0.8000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4374.1906, 206.41387756734355, 7657.1918, 28, 0.8000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4375.7682, 203.16234890754444, 7676.0734, 28, 0.8100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4435.7682, 209.36293876836405, 7754.0589, 28, 0.8100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4495.7782, 215.37274124885073, 7833.4110, 28, 0.8200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4497.2454, 212.13144521477724, 7853.1644, 28, 0.8400, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4557.2454, 217.92067886828804, 7931.9905, 28, 0.8400, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4602.1993, 214.73503789963672, 8439.8964, 28, 0.9200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4603.4280, 211.64074293007675, 8459.2848, 28, 0.9200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4663.4380, 217.18886409393568, 8536.9960, 28, 0.9300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4664.9311, 214.15061412078165, 8556.9106, 28, 0.9500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4666.5701, 211.1989240635486, 8576.6267, 28, 0.9600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4668.1941, 208.32803584349995, 8596.6761, 28, 0.9600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4669.5222, 205.53046868345265, 8616.5860, 28, 0.9800, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4671.0604, 202.8105720610066, 8636.7105, 28, 0.9800, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4731.0804, 208.03675006020387, 8714.0846, 28, 1.0000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4732.4737, 205.35306866981162, 8734.2743, 28, 1.0000, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4792.4937, 210.41276307324864, 8812.6993, 28, 1.0200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4852.4937, 215.34437493308093, 8890.9566, 28, 1.0200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4912.5037, 220.15257149641744, 8969.1702, 28, 1.0300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4915.2209, 217.46818430510362, 8990.5122, 28, 1.0300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
4952.8647, 215.27483769162674, 9046.2524, 28, 1.0600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5012.8647, 219.91020229775174, 9124.2059, 28, 1.0600, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5014.1265, 217.30712622277846, 9143.9905, 28, 1.0700, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5074.1465, 221.8095036361187, 9221.8138, 28, 1.0900, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5089.1541, 219.40483080314058, 9254.8416, 28, 1.0900, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5090.7836, 216.9014356904608, 9274.6696, 28, 1.1100, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5092.1920, 214.45253750079647, 9294.6123, 28, 1.1200, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5152.2020, 218.78463588537628, 9372.0035, 28, 1.1300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5212.2020, 223.02047437553875, 9451.2963, 28, 1.1300, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
5213.5613, 220.58441782196138, 9470.9583, 28, 1.1500, N='10', eps='0.1', freq='10', iter='3', rad='1', step='1.0'
