Run 2
0, 100000000, 0, 1, 0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
1471.9548670000004, 554335.7273732722, 73, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1473.6575850000004, 546887.3526790388, 74, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1475.5658630000005, 539633.8013099849, 75, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1477.4483170000005, 532584.6723453798, 76, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1479.1508110000004, 525705.8194577775, 77, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1481.0458550000005, 519017.50125960086, 78, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1563.1042090000005, 563083.482382897, 79, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1564.7585460000005, 556083.2638531108, 80, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1566.3801750000005, 549248.7420771465, 81, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1568.2029380000004, 542579.8915640105, 82, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
1568.2029380000004, 542579.8915640105, 82, 2, 1000000000.0, c1='2.1', c2='2.15', iter='3', rad='5', step='0.5'
2907.2917530000013, 211402.8663414634, 82, 3, 1000000000.0, c1='2.025', c2='2.15', iter='5', rad='5', step='0.5'
2907.2917530000013, 211402.8663414634, 82, 3, 1000000000.0, c1='2.025', c2='2.15', iter='5', rad='5', step='0.5'
9327.769805000007, 209570.1224390244, 82, 10, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
9327.769805000007, 209570.1224390244, 82, 10, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
13926.983030000005, 207069.03662650601, 83, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14216.534012000006, 204773.81, 84, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14296.465860000006, 249425.88294117645, 85, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14306.949147000005, 247087.2098837209, 86, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14309.877051000005, 244364.4833333333, 87, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14422.093111000006, 287042.72794444335, 88, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14424.272443000005, 283882.3602147305, 89, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14426.425915000005, 280785.5562123446, 90, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14428.326625000005, 277741.59405616496, 91, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14429.945315000004, 274748.58759903273, 92, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14432.802768000005, 271895.7533237743, 93, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14436.728492000006, 269170.3729692661, 94, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14549.038208000005, 308445.4217707128, 95, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14627.255108000005, 346900.6778981013, 96, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14629.310501000005, 343371.4441053374, 97, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14631.422007000005, 339922.6538593645, 98, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14663.889347000004, 338181.31392139115, 99, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14666.831551000005, 334864.35078217724, 100, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14668.741218000005, 331590.64433878934, 101, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14670.747502000004, 328392.99096291885, 102, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14742.396939000004, 364044.0299826963, 103, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14743.921042000004, 360562.26046363194, 104, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14750.748801000003, 357432.096078264, 105, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14752.477211000003, 354086.18007752567, 106, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14832.579670000003, 388162.94484315626, 107, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14835.602159000004, 384661.8990575715, 108, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
14835.602159000004, 384661.8990575715, 108, 14, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17287.830636000013, 381178.53301117173, 109, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17289.785891000014, 377754.27362016105, 110, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17292.370846000013, 374399.1900740335, 111, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17296.443979000014, 371200.31337694393, 112, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17298.629174000012, 367965.9743205108, 113, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17300.58307000001, 364778.7727913835, 114, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17379.92566500001, 396391.56615841493, 115, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17382.47244600001, 393041.509553601, 116, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17497.31436900001, 423870.2146783926, 117, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17500.80019600001, 420389.7891302706, 118, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17502.35410500001, 416873.78249892377, 119, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17527.45846000001, 414469.4593114328, 120, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17529.57637000001, 411087.39766423084, 121, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17531.733023000008, 407760.98456862237, 122, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17557.04754600001, 405434.3911981458, 123, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17558.987696000007, 402201.5332046124, 124, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17672.56261300001, 430984.72101196315, 125, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17675.62939800001, 427649.32640075707, 126, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17677.673089000007, 424319.33170468814, 127, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17679.587663000006, 421032.93067574524, 128, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17682.393065000007, 417839.8459418247, 129, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17685.264809000008, 414674.11635765684, 130, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
17687.394095000007, 411549.5811182854, 131, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
18007.34844900001, 411549.5811182854, 131, 16, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
18007.34844900001, 411549.5811182854, 131, 17, 1000000000.0, c1='2.075', c2='2.05', iter='5', rad='5', step='0.5'
