Run 1
0, 100000000, 0, 1, 0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
2976.9965420000003, 127.4535885172414, 29, 2, 60.0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
3038.8104740000003, 123.26559996666668, 30, 2, 60.0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
3075.9408890000004, 120.44090177419356, 31, 2, 60.0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
3082.4184590000004, 116.74522378125, 32, 2, 60.0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
3145.7374220000006, 131.38961396969697, 33, 2, 60.0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
3165.203928000001, 129.61425562876974, 33, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3166.5674360000007, 125.84217481615887, 34, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3167.942263000001, 122.28596487855432, 35, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3170.356534000001, 118.95619560415003, 36, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3195.862524000001, 116.43051437160543, 37, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3255.862524000001, 129.15602978287896, 38, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3258.066918000001, 125.90085963460002, 39, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3259.501678000001, 122.78920714373503, 40, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3260.935955000001, 119.8293307987659, 41, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3320.935955000001, 131.26220625593814, 42, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3322.3988640000007, 128.2436179476605, 43, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3324.3933250000005, 125.37431892612277, 44, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
3324.3933250000005, 125.37431892612277, 44, 2, 60.0, c1='2.15', c2='2.1', iter='5', rad='1', step='0.8'
7315.410349999999, 124.86232284090914, 44, 5, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
7315.410349999999, 124.86232284090914, 44, 5, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8041.0574320000005, 122.12332060000004, 45, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8057.592429, 119.8279222608696, 46, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8117.592429, 130.04454565077023, 47, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8119.578702000001, 127.37666497054586, 48, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8130.741803000001, 125.00495958339187, 49, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8135.155638000001, 122.59313709172403, 50, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8138.019776000001, 120.24550965855298, 51, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8139.433759000001, 117.96028799204235, 52, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8141.238610000001, 115.76867597332456, 53, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8142.740821000001, 113.65263032567042, 54, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8144.217040000001, 111.61305921065822, 55, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8151.618610000001, 109.7521397604679, 56, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8186.420039000004, 107.89246550151232, 57, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8246.420039000004, 116.37707988941729, 58, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8247.773365000005, 114.4275247387492, 59, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8249.261531000004, 112.54520209310338, 60, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8250.737727000003, 110.72439871452791, 61, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8277.051801000003, 109.36294186429359, 62, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8337.051801000003, 117.15099199343179, 63, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8338.788426000003, 115.34764250915941, 64, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8340.520145000002, 113.59970522440312, 65, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8341.926761000002, 111.89980993312429, 66, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8401.926761000002, 119.18488888934631, 67, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8403.890287000002, 117.46104531744416, 68, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8405.345953000002, 115.77980793603192, 69, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8409.173302000001, 114.1804870940886, 70, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8411.372105, 112.60328027586202, 71, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8418.388577, 111.13679682758615, 72, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8478.388577, 117.83369139159183, 73, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8480.6381, 116.27174317008384, 74, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8481.97209, 114.73923979448271, 75, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8483.562003, 113.25043286297635, 76, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
8483.562003, 113.25043286297635, 76, 6, 60.0, c1='2.1', c2='2.15', iter='5', rad='2', step='1.0'
9972.012293, 82.64359617977634, 76, 7, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
9972.012293, 82.64359617977634, 76, 7, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15496.79558899999, 82.05949106055846, 77, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15498.25753599999, 81.02618921362821, 78, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15558.25753599999, 87.5954792235823, 79, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15560.61436599999, 86.52999610828752, 80, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15603.33668399999, 85.47882425509877, 81, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15607.211749999991, 84.4836564715, 82, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15667.211749999991, 90.69469795979519, 83, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15668.805907999991, 89.6339772459881, 84, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15671.170561999992, 88.60727932544707, 85, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15731.170561999992, 94.55382375189537, 86, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15737.204255999992, 93.53635099612644, 87, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15739.591877999992, 92.50056998480683, 88, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15741.092014999993, 91.47809320969664, 89, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15744.328360999993, 90.49762935181111, 90, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15746.651246999993, 89.52867612816483, 91, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15806.651246999993, 95.07737761093914, 92, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15821.087159999992, 94.21026508824086, 93, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15822.475289999991, 93.22279556602552, 94, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15834.573404999992, 92.36885156006737, 95, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15835.934176999992, 91.42085073131666, 96, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15837.263813999993, 90.49207533202475, 97, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15897.263813999993, 95.69113680822858, 98, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15957.263813999993, 100.78525875655657, 99, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15958.661136999992, 99.791379398991, 100, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
15960.919114999992, 98.82570215741683, 101, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
16020.919114999992, 103.73927468528528, 102, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
16023.516802999991, 102.75731753300096, 103, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
16025.041030999992, 101.78392244133748, 104, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
16025.041030999992, 101.78392244133748, 104, 12, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
18144.154602000006, 101.78392244133748, 104, 15, 60.0, c1='2.1', c2='2.125', iter='12', rad='1', step='1.0'
