Run 2
0, 100000000, 0, 1, 0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
1655.8677549999998, 145464851.27272728, 22, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
1698.4735189999997, 156532249.08695653, 23, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
1738.4054259999996, 166677363.75, 24, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
1784.8412059999996, 176010269.24, 25, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
1827.2711799999995, 184625451.23076922, 26, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
1827.2711799999995, 184625451.23076922, 26, 1, 60.0, c1='2.15', c2='2.15', iter='10', rad='3', step='1.0'
3617.536583999999, 76943920.38461539, 26, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3618.918288999999, 74094243.14814815, 27, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3620.2630259999987, 71448096.25, 28, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3643.698430999999, 68988596.55172414, 29, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3678.134532999999, 80022310.03333333, 30, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3679.452908999999, 77441013.58064516, 31, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3683.8923449999993, 75022245.5, 32, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3722.588070999999, 84870359.3030303, 33, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3724.050141999999, 82374270.35294117, 34, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
3724.050141999999, 82374270.35294117, 34, 2, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6339.741859999998, 80020954.34285714, 35, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6343.127676999999, 77798273.3888889, 36, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6346.840560999999, 75695676.4054054, 37, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6355.1754089999995, 73705604.5263158, 38, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6360.5786849999995, 71816563.25641026, 39, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6438.309178999999, 80021274.2, 40, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6480.652561999999, 78069572.87804878, 41, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6517.279968999999, 85735059.26190476, 42, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6560.92761, 83741285.44186047, 43, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6563.727897, 81838165.31818181, 44, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6566.618351, 80019589.53333333, 45, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6569.457822, 78280110.52173913, 46, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6572.143143, 76614619.34042554, 47, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6608.546023000001, 83352231.45833333, 48, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6652.502044000001, 81651276.3265306, 49, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6746.416137000001, 88018450.82, 50, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6788.7715130000015, 86292646.29411764, 51, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6791.832845000002, 84633284.92307693, 52, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6800.498545000002, 83036476.71698113, 53, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6803.308150000003, 81498828.81481482, 54, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6844.169338000003, 87289850.12727273, 55, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6881.531620000003, 92874138.53571428, 56, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6884.291771000003, 91244821.80701755, 57, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6886.857634000003, 89671690.65517241, 58, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
6898.0552860000025, 88153363.94915254, 59, 5, 60.0, c1='2.125', c2='2.05', iter='10', rad='2', step='0.5'
9660.190631000005, 74620984.25426835, 59, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9677.599137000005, 73378415.60003056, 60, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9720.499144000005, 78733113.72134152, 61, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9756.322310000005, 77468907.93551344, 62, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9758.457785000004, 76239391.61907671, 63, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9800.456985000004, 81298307.39065364, 64, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9843.018056000004, 86201410.36925897, 65, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9846.393479000004, 84895668.16669443, 66, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9888.983408000004, 89598792.53734079, 67, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9891.615011000004, 88281379.55885048, 68, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9911.525748000004, 87004283.1159686, 69, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9971.525748000004, 85765514.92861077, 70, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9974.323229000003, 84557791.69017963, 71, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9977.436438000002, 83383634.72226048, 72, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9979.381277000002, 82241516.09592813, 73, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9988.011649000002, 81131029.1892264, 74, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
9991.550617000003, 80049603.53337006, 75, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
10014.982633000003, 78999136.51319413, 76, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
10020.036737000004, 77973703.76626953, 77, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
10020.036737000004, 77973703.76626953, 77, 7, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
10822.654282000007, 77973703.76626953, 77, 9, 60.0, c1='2', c2='2.05', iter='5', rad='2', step='0.5'
