Run 3
0, 100000000, 0, 1, 0, c1='2.05', c2='2.05', iter='5', rad='1', step='1.0'
15552.640472000008, 90.5460439806488, 41, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15563.438789000009, 88.64728857634765, 42, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15564.87774200001, 86.61918774899073, 43, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15566.91510200001, 84.6968734819682, 44, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15568.34013400001, 82.84638811570224, 45, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15569.712452000009, 81.07521267840437, 46, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15571.14481100001, 79.38068387673619, 47, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15631.14481100001, 90.22692171263752, 48, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15632.58426700001, 88.41493261646124, 49, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15692.58426700001, 98.64683596413202, 50, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15693.993713000009, 96.74022047463923, 51, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15695.70511400001, 94.91274317705, 52, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15697.16491400001, 93.14948009823773, 53, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15757.16491400001, 102.53560268901111, 54, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15817.16491400001, 111.5804117310291, 55, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15877.16491400001, 120.30235497757144, 56, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15878.57065100001, 118.21644939901756, 57, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15880.27969300001, 116.20770099558622, 58, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15884.107993000009, 114.30296538549155, 59, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
15885.546154000009, 112.42188531240002, 60, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16186.554658000008, 120.41513473350822, 61, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16187.916972000008, 118.4949279474839, 62, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16189.313884000008, 116.63622928165083, 63, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16230.378362000009, 115.45542066787503, 64, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16275.10778500001, 114.36732839606157, 65, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16314.008348000008, 113.22389255672731, 66, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16374.008348000008, 120.48935833946273, 67, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16375.487797000009, 118.73921261388239, 68, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16376.994342000009, 117.04018844556526, 69, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16378.48208800001, 115.38943926777146, 70, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16379.868466000009, 113.78376234850708, 71, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16381.370232000008, 112.22429017700004, 72, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16384.55752100001, 110.73063262663018, 73, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16386.04027600001, 109.25430995600004, 74, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16387.42365300001, 107.81603084992005, 75, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16412.09249600001, 106.72198890452637, 76, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16413.77356300001, 105.35782108758447, 77, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
16413.77356300001, 105.35782108758447, 77, 9, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
18017.999084000014, 105.35782108758447, 77, 11, 60.0, c1='2.1', c2='2.15', iter='8', rad='2', step='0.8'
